Date,Product_ID,Product_Name,Category,Units_Sold,Unit_Price,Profit_Per_Unit,Total_Sale,Total_Profit,Invoice_No,Store_ID,Tax_Amount,Discount_Amount,Payment_Mode,Customer_ID,Cashier_ID,Barcode,Batch_No,Supplier,Is_Return,Expiry_Date,Current_Stock,Reorder_Level
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.02,2.42,INV-20260403-0393,STORE-001,0.45,0.48,Cash,CU0031,C04,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,1,5.25,1.65,4.99,1.39,INV-20260403-0393,STORE-001,0.25,0.26,Cash,CU0031,C04,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260403-0013,STORE-001,0.57,0.0,Cash,CU0018,C02,,,,,,,
2026-04-03,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,INV-20260403-0013,STORE-001,0.34,0.35,Cash,CU0018,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260403-0193,STORE-001,0.23,0.0,Wallet,CU0056,C03,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260403-0013,STORE-001,0.14,0.14,Cash,CU0018,C02,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,3,12.5,2.1,37.5,6.3,INV-20260403-0373,STORE-001,1.88,0.0,Cash,CU0121,C02,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260403-0373,STORE-001,0.54,0.57,Cash,CU0121,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260403-0373,STORE-001,0.34,0.0,Cash,CU0121,C02,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,1,5.25,1.65,5.09,1.49,INV-20260403-0013,STORE-001,0.25,0.16,Cash,CU0018,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260403-0013,STORE-001,0.23,0.0,Cash,CU0018,C02,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260403-0013,STORE-001,0.68,0.71,Cash,CU0018,C02,,,,,,,
2026-04-03,P018,Cooking Oil,Staples,3,9.8,1.9,28.52,4.82,INV-20260403-0093,STORE-001,1.43,0.88,UPI,CU0179,C05,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260403-0093,STORE-001,0.48,0.0,UPI,CU0179,C05,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,1,5.25,1.65,5.25,1.65,INV-20260403-0093,STORE-001,0.26,0.0,UPI,CU0179,C05,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260403-0093,STORE-001,0.14,0.0,UPI,CU0179,C05,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260403-0093,STORE-001,0.11,0.12,UPI,CU0179,C05,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.8,0.95,INV-20260403-0093,STORE-001,0.19,0.0,UPI,CU0179,C05,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,3,2.25,0.62,6.41,1.52,INV-20260403-0093,STORE-001,0.32,0.34,UPI,CU0179,C05,,,,,,,
2026-04-03,P006,Butter,Dairy,1,4.4,1.05,4.18,0.83,INV-20260403-0093,STORE-001,0.21,0.22,UPI,CU0179,C05,,,,,,,
2026-04-03,P002,Apples,Produce,3,1.15,0.37,3.28,0.94,INV-20260403-0013,STORE-001,0.16,0.17,Cash,CU0018,C02,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,2,12.5,2.1,25.0,4.2,INV-20260403-0013,STORE-001,1.25,0.0,Cash,CU0018,C02,,,,,,,
2026-04-03,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260403-0013,STORE-001,0.66,0.0,Cash,CU0018,C02,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260403-0383,STORE-001,1.33,0.0,Card,CU0007,C01,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260403-0433,STORE-001,0.11,0.0,UPI,CU0149,C02,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260403-0433,STORE-001,0.37,0.23,UPI,CU0149,C02,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,3,12.5,2.1,37.5,6.3,INV-20260403-0433,STORE-001,1.88,0.0,UPI,CU0149,C02,,,,,,,
2026-04-03,P019,Chicken Breast,Meat,2,7.2,1.75,14.4,3.5,INV-20260403-0433,STORE-001,0.72,0.0,UPI,CU0149,C02,,,,,,,
2026-04-03,P001,Bananas,Produce,1,0.62,0.23,0.62,0.23,INV-20260403-0433,STORE-001,0.03,0.0,UPI,CU0149,C02,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,2,2.1,0.55,4.07,0.97,INV-20260403-0123,STORE-001,0.2,0.13,Cash,CU0027,C04,,,,,,,
2026-04-03,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260403-0123,STORE-001,0.22,0.0,Cash,CU0027,C04,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260403-0123,STORE-001,0.34,0.0,Cash,CU0027,C04,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,3,2.1,0.55,6.3,1.65,INV-20260403-0013,STORE-001,0.32,0.0,Cash,CU0018,C02,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260403-0123,STORE-001,0.38,0.0,Cash,CU0027,C04,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.76,0.68,INV-20260403-0123,STORE-001,0.14,0.14,Cash,CU0027,C04,,,,,,,
2026-04-03,P019,Chicken Breast,Meat,2,7.2,1.75,14.4,3.5,INV-20260403-0123,STORE-001,0.72,0.0,Cash,CU0027,C04,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,2,12.5,2.1,25.0,4.2,INV-20260403-0123,STORE-001,1.25,0.0,Cash,CU0027,C04,,,,,,,
2026-04-03,P012,Sugar,Pantry,2,2.2,0.52,4.27,0.91,INV-20260403-0123,STORE-001,0.21,0.13,Cash,CU0027,C04,,,,,,,
2026-04-03,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260403-0383,STORE-001,0.35,0.0,Card,CU0007,C01,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260403-0383,STORE-001,0.43,0.0,Card,CU0007,C01,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260403-0383,STORE-001,0.71,0.0,Card,CU0007,C01,,,,,,,
2026-04-03,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,INV-20260403-0383,STORE-001,0.1,0.11,Card,CU0007,C01,,,,,,,
2026-04-03,P009,Pasta,Pantry,2,2.35,0.7,4.56,1.26,INV-20260403-0123,STORE-001,0.23,0.14,Cash,CU0027,C04,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260403-0193,STORE-001,0.54,0.57,Wallet,CU0056,C03,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260403-0033,STORE-001,0.38,0.0,UPI,CU0117,C06,,,,,,,
2026-04-03,P013,Tea Bags,Beverages,3,4.3,1.2,12.9,3.6,INV-20260403-0193,STORE-001,0.65,0.0,Wallet,CU0056,C03,,,,,,,
2026-04-03,P013,Tea Bags,Beverages,3,4.3,1.2,12.25,2.95,INV-20260403-0223,STORE-001,0.61,0.65,Card,CU0102,C03,,,,,,,
2026-04-03,P014,Biscuits,Snacks,2,2.6,0.78,4.94,1.3,INV-20260403-0223,STORE-001,0.25,0.26,Card,CU0102,C03,,,,,,,
2026-04-03,P016,Salsa,Snacks,3,3.95,1.05,11.85,3.15,INV-20260403-0293,STORE-001,0.59,0.0,Card,CU0005,C03,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,INV-20260403-0293,STORE-001,0.11,0.07,Card,CU0005,C03,,,,,,,
2026-04-03,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260403-0293,STORE-001,0.29,0.0,Card,CU0005,C03,,,,,,,
2026-04-03,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.4,0.88,INV-20260403-0293,STORE-001,0.17,0.0,Card,CU0005,C03,,,,,,,
2026-04-03,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260403-0293,STORE-001,0.33,0.0,Card,CU0005,C03,,,,,,,
2026-04-03,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260403-0293,STORE-001,0.45,0.0,Card,CU0005,C03,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260403-0053,STORE-001,0.11,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,25.9,7.6,INV-20260403-0233,STORE-001,1.29,0.8,Card,CU0140,C04,,,,,,,
2026-04-03,P012,Sugar,Pantry,1,2.2,0.52,2.2,0.52,INV-20260403-0233,STORE-001,0.11,0.0,Card,CU0140,C04,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,1,12.5,2.1,12.5,2.1,INV-20260403-0233,STORE-001,0.62,0.0,Card,CU0140,C04,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,1,2.1,0.55,1.99,0.44,INV-20260403-0023,STORE-001,0.1,0.11,Cash,CU0057,C04,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0243,STORE-001,0.53,0.0,Card,CU0214,C05,,,,,,,
2026-04-03,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,INV-20260403-0063,STORE-001,0.13,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.54,3.64,INV-20260403-0063,STORE-001,0.68,0.71,Cash,CU0112,C02,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260403-0063,STORE-001,0.79,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P017,Rice 5kg,Staples,1,12.5,2.1,12.12,1.72,INV-20260403-0223,STORE-001,0.61,0.38,Card,CU0102,C03,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260403-0063,STORE-001,0.14,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P011,Coffee,Beverages,1,8.9,2.8,8.9,2.8,INV-20260403-0483,STORE-001,0.45,0.0,Cash,CU0128,C02,,,,,,,
2026-04-03,P009,Pasta,Pantry,2,2.35,0.7,4.46,1.16,INV-20260403-0483,STORE-001,0.22,0.24,Cash,CU0128,C02,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260403-0303,STORE-001,1.33,0.0,Card,CU0136,C01,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260403-0303,STORE-001,0.48,0.0,Card,CU0136,C01,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,1,5.25,1.65,5.09,1.49,INV-20260403-0303,STORE-001,0.25,0.16,Card,CU0136,C01,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260403-0223,STORE-001,0.23,0.0,Card,CU0102,C03,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260403-0223,STORE-001,0.38,0.0,Card,CU0102,C03,,,,,,,
2026-04-03,P020,Yogurt Cups,Dairy,3,3.4,0.88,10.2,2.64,INV-20260403-0003,STORE-001,0.51,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,3,4.75,1.45,14.25,4.35,INV-20260403-0003,STORE-001,0.71,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0003,STORE-001,0.53,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260403-0003,STORE-001,0.14,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260403-0003,STORE-001,0.35,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260403-0003,STORE-001,0.37,0.23,Cash,CU0170,C01,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260403-0003,STORE-001,0.11,0.07,Cash,CU0170,C01,,,,,,,
2026-04-03,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260403-0003,STORE-001,0.22,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,1,2.1,0.55,2.1,0.55,INV-20260403-0003,STORE-001,0.11,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0483,STORE-001,0.53,0.0,Cash,CU0128,C02,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260403-0483,STORE-001,0.48,0.0,Cash,CU0128,C02,,,,,,,
2026-04-03,P014,Biscuits,Snacks,3,2.6,0.78,7.57,2.11,INV-20260403-0193,STORE-001,0.38,0.23,Wallet,CU0056,C03,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,2,2.1,0.55,4.07,0.97,INV-20260403-0483,STORE-001,0.2,0.13,Cash,CU0128,C02,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260403-0063,STORE-001,0.12,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260403-0063,STORE-001,0.57,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,2,2.25,0.62,4.5,1.24,INV-20260403-0063,STORE-001,0.23,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260403-0253,STORE-001,0.37,0.23,UPI,CU0168,C05,,,,,,,
2026-04-03,P013,Tea Bags,Beverages,1,4.3,1.2,4.09,0.99,INV-20260403-0253,STORE-001,0.2,0.21,UPI,CU0168,C05,,,,,,,
2026-04-03,P020,Yogurt Cups,Dairy,2,3.4,0.88,6.8,1.76,INV-20260403-0253,STORE-001,0.34,0.0,UPI,CU0168,C05,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260403-0023,STORE-001,0.46,0.28,Cash,CU0057,C04,,,,,,,
2026-04-03,P001,Bananas,Produce,3,0.62,0.23,1.77,0.6,INV-20260403-0023,STORE-001,0.09,0.09,Cash,CU0057,C04,,,,,,,
2026-04-03,P011,Coffee,Beverages,2,8.9,2.8,17.8,5.6,INV-20260403-0263,STORE-001,0.89,0.0,Wallet,CU0150,C06,,,,,,,
2026-04-03,P012,Sugar,Pantry,3,2.2,0.52,6.4,1.36,INV-20260403-0263,STORE-001,0.32,0.2,Wallet,CU0150,C06,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,11.4,2.85,INV-20260403-0263,STORE-001,0.57,0.0,Wallet,CU0150,C06,,,,,,,
2026-04-03,P018,Cooking Oil,Staples,2,9.8,1.9,18.62,2.82,INV-20260403-0273,STORE-001,0.93,0.98,Cash,CU0030,C04,,,,,,,
2026-04-03,P015,Chips,Snacks,2,2.85,0.86,5.53,1.55,INV-20260403-0273,STORE-001,0.28,0.17,Cash,CU0030,C04,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260403-0273,STORE-001,1.33,0.0,Cash,CU0030,C04,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260403-0273,STORE-001,0.48,0.0,Cash,CU0030,C04,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0273,STORE-001,0.53,0.0,Cash,CU0030,C04,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.61,1.31,INV-20260403-0053,STORE-001,0.23,0.14,Card,CU0139,C02,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0053,STORE-001,0.53,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260403-0053,STORE-001,0.14,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P009,Pasta,Pantry,3,2.35,0.7,7.05,2.1,INV-20260403-0053,STORE-001,0.35,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260403-0253,STORE-001,0.11,0.11,UPI,CU0168,C05,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,3,5.25,1.65,14.96,4.16,INV-20260403-0023,STORE-001,0.75,0.79,Cash,CU0057,C04,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.27,2.03,INV-20260403-0023,STORE-001,0.41,0.43,Cash,CU0057,C04,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.28,0.63,INV-20260403-0023,STORE-001,0.11,0.07,Cash,CU0057,C04,,,,,,,
2026-04-03,P006,Butter,Dairy,3,4.4,1.05,13.2,3.15,INV-20260403-0063,STORE-001,0.66,0.0,Cash,CU0112,C02,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,3,2.1,0.55,6.11,1.46,INV-20260403-0063,STORE-001,0.31,0.19,Cash,CU0112,C02,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,1,4.75,1.45,4.75,1.45,INV-20260403-0243,STORE-001,0.24,0.0,Card,CU0214,C05,,,,,,,
2026-04-03,P006,Butter,Dairy,3,4.4,1.05,12.54,2.49,INV-20260403-0243,STORE-001,0.63,0.66,Card,CU0214,C05,,,,,,,
2026-04-03,P020,Yogurt Cups,Dairy,1,3.4,0.88,3.23,0.71,INV-20260403-0243,STORE-001,0.16,0.17,Card,CU0214,C05,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,2,2.1,0.55,4.2,1.1,INV-20260403-0053,STORE-001,0.21,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P006,Butter,Dairy,1,4.4,1.05,4.4,1.05,INV-20260403-0053,STORE-001,0.22,0.0,Card,CU0139,C02,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.14,0.51,INV-20260403-0493,STORE-001,0.11,0.11,Cash,CU0132,C01,,,,,,,
2026-04-03,P015,Chips,Snacks,2,2.85,0.86,5.7,1.72,INV-20260403-0303,STORE-001,0.29,0.0,Card,CU0136,C01,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.37,1.67,INV-20260403-0493,STORE-001,0.37,0.23,Cash,CU0132,C01,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.35,0.7,INV-20260403-0283,STORE-001,0.12,0.0,UPI,CU0106,C01,,,,,,,
2026-04-03,P020,Yogurt Cups,Dairy,3,3.4,0.88,9.69,2.13,INV-20260403-0283,STORE-001,0.48,0.51,UPI,CU0106,C01,,,,,,,
2026-04-03,P018,Cooking Oil,Staples,1,9.8,1.9,9.31,1.41,INV-20260403-0283,STORE-001,0.47,0.49,UPI,CU0106,C01,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260403-0283,STORE-001,0.54,0.57,UPI,CU0106,C01,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.25,0.62,INV-20260403-0283,STORE-001,0.11,0.0,UPI,CU0106,C01,,,,,,,
2026-04-03,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260403-0023,STORE-001,0.44,0.0,Cash,CU0057,C04,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260403-0023,STORE-001,0.34,0.0,Cash,CU0057,C04,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,1,3.8,0.95,3.69,0.84,INV-20260403-0023,STORE-001,0.18,0.11,Cash,CU0057,C04,,,,,,,
2026-04-03,P018,Cooking Oil,Staples,1,9.8,1.9,9.51,1.61,INV-20260403-0493,STORE-001,0.48,0.29,Cash,CU0132,C01,,,,,,,
2026-04-03,P009,Pasta,Pantry,3,2.35,0.7,6.7,1.75,INV-20260403-0303,STORE-001,0.34,0.35,Card,CU0136,C01,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.22,1.52,INV-20260403-0483,STORE-001,0.36,0.38,Cash,CU0128,C02,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260403-0073,STORE-001,0.2,0.21,Cash,CU0062,C01,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,3,3.8,0.95,10.83,2.28,INV-20260403-0073,STORE-001,0.54,0.57,Cash,CU0062,C01,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,1,2.25,0.62,2.18,0.55,INV-20260403-0073,STORE-001,0.11,0.07,Cash,CU0062,C01,,,,,,,
2026-04-03,P006,Butter,Dairy,2,4.4,1.05,8.8,2.1,INV-20260403-0073,STORE-001,0.44,0.0,Cash,CU0062,C01,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,26.7,8.4,INV-20260403-0473,STORE-001,1.33,0.0,Card,CU0114,C06,,,,,,,
2026-04-03,P013,Tea Bags,Beverages,1,4.3,1.2,4.09,0.99,INV-20260403-0313,STORE-001,0.2,0.21,Card,CU0020,C06,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,2,2.9,0.82,5.51,1.35,INV-20260403-0313,STORE-001,0.28,0.29,Card,CU0020,C06,,,,,,,
2026-04-03,P005,Eggs 12 Pack,Dairy,2,3.8,0.95,7.6,1.9,INV-20260403-0313,STORE-001,0.38,0.0,Card,CU0020,C06,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,3,2.25,0.62,6.75,1.86,INV-20260403-0313,STORE-001,0.34,0.0,Card,CU0020,C06,,,,,,,
2026-04-03,P001,Bananas,Produce,2,0.62,0.23,1.2,0.42,INV-20260403-0323,STORE-001,0.06,0.04,UPI,CU0099,C06,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,2,5.25,1.65,10.5,3.3,INV-20260403-0213,STORE-001,0.53,0.0,Wallet,CU0174,C05,,,,,,,
2026-04-03,P001,Bananas,Produce,2,0.62,0.23,1.18,0.4,INV-20260403-0473,STORE-001,0.06,0.06,Card,CU0114,C06,,,,,,,
2026-04-03,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260403-0473,STORE-001,0.14,0.0,Card,CU0114,C06,,,,,,,
2026-04-03,P004,Bread Loaf,Bakery,2,2.1,0.55,3.99,0.89,INV-20260403-0213,STORE-001,0.2,0.21,Wallet,CU0174,C05,,,,,,,
2026-04-03,P011,Coffee,Beverages,3,8.9,2.8,25.36,7.06,INV-20260403-0203,STORE-001,1.27,1.34,Card,CU0099,C01,,,,,,,
2026-04-03,P012,Sugar,Pantry,2,2.2,0.52,4.4,1.04,INV-20260403-0203,STORE-001,0.22,0.0,Card,CU0099,C01,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260403-0203,STORE-001,0.14,0.0,Card,CU0099,C01,,,,,,,
2026-04-03,P014,Biscuits,Snacks,1,2.6,0.78,2.6,0.78,INV-20260403-0213,STORE-001,0.13,0.0,Wallet,CU0174,C05,,,,,,,
2026-04-03,P012,Sugar,Pantry,1,2.2,0.52,2.13,0.45,INV-20260403-0473,STORE-001,0.11,0.07,Card,CU0114,C06,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,3,4.75,1.45,13.82,3.92,INV-20260403-0213,STORE-001,0.69,0.43,Wallet,CU0174,C05,,,,,,,
2026-04-03,P009,Pasta,Pantry,1,2.35,0.7,2.23,0.58,INV-20260403-0073,STORE-001,0.11,0.12,Cash,CU0062,C01,,,,,,,
2026-04-03,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260403-0003,STORE-001,0.33,0.0,Cash,CU0170,C01,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260403-0073,STORE-001,0.79,0.0,Cash,CU0062,C01,,,,,,,
2026-04-03,P012,Sugar,Pantry,1,2.2,0.52,2.09,0.41,INV-20260403-0193,STORE-001,0.1,0.11,Wallet,CU0056,C03,,,,,,,
2026-04-03,P002,Apples,Produce,1,1.15,0.37,1.15,0.37,INV-20260403-0473,STORE-001,0.06,0.0,Card,CU0114,C06,,,,,,,
2026-04-03,P010,Tomato Sauce,Pantry,3,2.9,0.82,8.7,2.46,INV-20260403-0073,STORE-001,0.43,0.0,Cash,CU0062,C01,,,,,,,
2026-04-03,P019,Chicken Breast,Meat,1,7.2,1.75,6.84,1.39,INV-20260403-0073,STORE-001,0.34,0.36,Cash,CU0062,C01,,,,,,,
2026-04-03,P012,Sugar,Pantry,3,2.2,0.52,6.6,1.56,INV-20260403-0323,STORE-001,0.33,0.0,UPI,CU0099,C06,,,,,,,
2026-04-03,P011,Coffee,Beverages,1,8.9,2.8,8.63,2.53,INV-20260403-0323,STORE-001,0.43,0.27,UPI,CU0099,C06,,,,,,,
2026-04-03,P007,Peanut Butter,Pantry,3,5.25,1.65,15.75,4.95,INV-20260403-0333,STORE-001,0.79,0.0,Wallet,CU0126,C05,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.22,2.62,INV-20260403-0073,STORE-001,0.46,0.28,Cash,CU0062,C01,,,,,,,
2026-04-03,P008,Strawberry Jam,Pantry,2,4.75,1.45,9.5,2.9,INV-20260403-0333,STORE-001,0.48,0.0,Wallet,CU0126,C05,,,,,,,
2026-04-03,P003,Milk 1L,Dairy,2,2.25,0.62,4.36,1.1,INV-20260403-0333,STORE-001,0.22,0.14,Wallet,CU0126,C05,,,,,,,
2026-04-03,P006,Butter,Dairy,1,4.4,1.05,4.18,0.83,INV-20260403-0333,STORE-001,0.21,0.22,Wallet,CU0126,C05,,,,,,,
2026-04-04,P010,Tomato Sauce,Pantry,1,2.9,0.82,2.9,0.82,INV-20260404-0204,STORE-001,0.14,0.0,UPI,CU0176,C04,,,,,,,
2026-04-04,P015,Chips,Snacks,1,2.85,0.86,2.85,0.86,INV-20260404-0184,STORE-001,0.14,0.0,Cash,CU0145,C01,,,,,,,
